,url,id_auteur,auteur,sexe,pays,haiku
2033,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7402&lg=f,mena-pd,Paul David Mena,H,USA,lune de l'esturgeon --\\un ancien site\\d'inhumation
2034,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1468&lg=f,rais-c,Carol Raisfeld,F,USA,plage nudiste\\question de taille\\et soupirs
2035,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6133&lg=f,sprite, sprite,?,England,garde de nuit -\\pourtant je mets du maquillage\\pour éclairer mes ombres
2036,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5929&lg=f,dupu-g,Graziella Dupuy,F,France,Éclats rouges –\\le cognassier du japon\\réchauffe le jardin
2037,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5764&lg=f,mena-pd,Paul David Mena,H,USA,(pas adoucies\\par les tons sepia\\les images de guerre)
2038,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2638&lg=f,bala-i,Israel Balan,H,Mexico,chambre d'amis -\\le silence de la lune\\par la fenêtre
2039,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5466&lg=f,mena-pd,Paul David Mena,H,USA,avis d'orages violents --\\un meurtre\\de corneilles
2040,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4299&lg=f,gabr-d,Damien Gabriels,H,France,soleil couchant -\\les tours de verre\\s'allument
2041,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2286&lg=f,mena-pd,Paul David Mena,H,USA,coeur de l'hiver --\\un chien errant sniffe\\une tasse à café vide
2042,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4&lg=f,cros-jc,Jean-Christophe Cros,H,France,de son fauteuil roulant\\l'enfant ne voit par la fenêtre\\que le ciel
2043,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4055&lg=f,serj-d,David Serjeant,H,UK,(sur la route\\à la fin de la dispute\\une tache de (ciel) bleu)
2044,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3670&lg=f,hoar-v,Vincent Hoarau,H,France,carré de soleil\\sur la diagonale\\un chat s'étire
2045,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7953&lg=f,bikko, Bikko,H,France,sieste torride\\les coups de marteau de l’homme\\sur la faitière
2046,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4147&lg=f,gabr-d,Damien Gabriels,H,France,météo matinale -\\entre les lames du store\\un tiret de ciel gris
2047,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5142&lg=f,holl-m,Mark Holloway,H,UK,géminides un couple\\de pillules blanches avant\\que j'aille au lit
2048,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3436&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,nuit sans nuages\\elle regarde dans le miroir\\et compte ses nouvelles rides
2049,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7952&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,nuit sans lune~\\la blancheur de la boule\\de sorbet
2050,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7071&lg=f,cosb-c,Christian Cosberg,H,France,matin de pluie\\la lumière ténue\\du premier café
2051,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4594&lg=f,gabr-d,Damien Gabriels,H,France,fin de journée -\\la voix éraillée\\du distributeur bancaire
2052,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2673&lg=f,quin-p,Philippe Quinta,H,France,nuit sans lune\\ma belle mère dort\\avec trois coussins
2053,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5682&lg=f,hoar-v,Vincent Hoarau,H,France,matin d'élection -\\les trois coqs du village\\s'égosillent
2054,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2698&lg=f,cesa-jc,Jean-Claude César,H,France,dimanche de Pâques -\\un oignon\\piqué d'un clou de girofle
2055,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3725&lg=f,serj-d,David Serjeant,H,UK,memorial de bord de route -\\les moulinets de plastique déteints\\encore tournants
2056,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1279&lg=f,bilq-b,Bill Bilquin,H,Belgique,parfums de tarte tatin\\ma grand-mère cuisine\\dans l'album photo
2057,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7697&lg=f,mout-a,Abelhak  Moutachaoui Abdou,H,Maroc,Maisons basses-\\par les souvenirs de la moisson \\ils repoussent le gel de la nuit
2058,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7397&lg=f,alex-m,Marlène Alexa,F,Egypte,sécheresse\\un ibis blanc\\dans l’eau vaseuse
2059,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7737&lg=f,dumo-g,Gérard Dumon,H,France,balade du soir\\je patauge dans une flaque\\de lumière
2060,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2652&lg=f,bala-i,Israel Balan,H,Mexico,année bissextile -\\la canne du vieil homme\\laisse aussi ses traces
2061,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2625&lg=f,supo-l,Lucia Supova,F,Luxembourg,le bec du héron touche\\son image\\sur la surface de l'eau
2062,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7368&lg=f,alex-m,Marlène Alexa,F,Egypte,auto fermée\\l’arôme du café\\s’étale
2063,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6823&lg=f,dufl-m,Michel Duflo,H,France,travaux de couture –\\par le chas de l’aiguille\\s’immisce l’automne
2064,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5160&lg=f,holl-m,Mark Holloway,H,UK,fin d'année\\il y a un corbillard\\sur la bande de droite
2065,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6206&lg=f,dufl-m,Michel Duflo,H,France,froidure d’avril –\\la toux persistante\\de ma motocyclette
2066,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1392&lg=f,lami-l,Laurence Lamiable,F,France,"Dans le grand ciel de l'aube,\\conjonction Lune-Vénus\\et un vol de vanneaux."
2067,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5531&lg=f,gabr-d,Damien Gabriels,H,France,fenêtre ouverte\\sur la nuit étoilée -\\elle repousse le drap
2068,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5573&lg=f,dumo-g,Gérard Dumon,H,France,changement d'heure\\le portail du voisin\\couine plus tôt
2069,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2493&lg=f,supo-l,Lucia Supova,F,Luxembourg,fin septembre\\à travers la feuille rongée\\le ciel bleu
2070,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1140&lg=f,pelt-m,Marcel Peltier,H,Belgique,Après la dispute -\\les assiettes sont encore\\sales
2071,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5721&lg=f,mena-pd,Paul David Mena,H,USA,la guerre -\\des pères\\enterrent des fils
2072,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6122&lg=f,py-d,Daniel Py,H,France,concert à l’église :\\le musicien chauffe ses doigts\\au-dessus des cierges
2073,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5397&lg=f,gabr-d,Damien Gabriels,H,France,la porte voisine\\s'entrouvre un instant\\- l'heure du chat
2074,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1812&lg=f,cayr-a,André Cayrel,H,France,maison de campagne\\insectes et animaux\\admis
2075,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1899&lg=f,cesa-jc,Jean-Claude César,H,France,plage familiale-\\les petits crabes vont\\et viennent tranquillement
2076,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5109&lg=f,holl-m,Mark Holloway,H,UK,(faisan tué en bord de route\\toutes les couleurs provocantes\\de l'automne)
2077,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5520&lg=f,holl-m,Mark Holloway,H,UK,pommes tombées\\la constellation\\du jardinier
2078,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1840&lg=f,bala-i,Israel Balan,H,Mexico,paysage d'hiver --\\une plaque indicatrice dans la neige\\pointe vers nulle part
2079,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=454&lg=f,vanm-r,Robert Van Muylder,H,Belgique,baume --\\jusqu'à la source\\dans la pluie
2080,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=302&lg=f,cayr-a,André Cayrel,H,France,sortie du métro\\polyphonies corses\\téléphoniques
2081,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1697&lg=f,rais-c,Carol Raisfeld,F,USA,"anniversaire de mariage --\\les cendres de mes parents, réunies\\au clair de lune"
2082,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5775&lg=f,mena-pd,Paul David Mena,H,USA,Le Dow chute -\\des pétales de roses\\dans le vent
2083,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3607&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,Solstice d'hiver\\trop de choses à faire\\ce jour le plus court
2084,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1644&lg=f,bilq-b,Bill Bilquin,H,Belgique,sur le pont\\les gens plus pressés\\pluie d'été
2085,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5700&lg=f,dufl-m,Michel Duflo,H,France,lendemain de fête -\\déjà les premiers\\sapins sdf
2086,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2466&lg=f,quin-p,Philippe Quinta,H,France,Journées orientales -\\Entre loukoums et théières\\le Saint Coran
2087,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1623&lg=f,beau-m,Micheline Beaudry,F,Canada,des fleurs\\coupées précocement\\sur le trottoir
2088,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1099&lg=f,mena-pd,Paul David Mena,H,USA,trois teintes trop sombres\\le rouge à lèvres\\sur son col
2089,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4238&lg=f,jubi-c,Christophe Jubien,H,France,quinzième hiver\\mon manteau affalé\\sur sa chaise
2090,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=929&lg=f,supo-l,Lucia Supova,F,Luxembourg,sur la vitre\\le ventre d'une coccinelle\\paysage printanier
2091,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=21&lg=f,cesa-jc,Jean-Claude César,H,France,Après la pluie -\\des capsules de bière\\au bord du chemin
2092,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3212&lg=f,hoar-s,Sarah Hoarau,F,France,lecture de haïku\\elles passent sans écouter\\deux japonaises
2093,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5826&lg=f,ambr-p,Philippe Ambroise,H,France,ciel de cendre -\\lourd comme la pluie\\le vol du héron
2094,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5518&lg=f,holl-m,Mark Holloway,H,UK,nos ombres\\penchées sur les grilles\\de l'étang
2095,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2905&lg=f,asun-i,Isabel Asunsolo,F,France,au couteau ouvrir \\les pages d'un livre de Haïku \\- soirée d'automne
2096,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4811&lg=f,holl-m,Mark Holloway,H,UK,sa peau scintille dans la lueur de la télévision pluie sur la fenêtre
2097,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2199&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,(La couronne de l'Avent\\les bougies éclairent la pénombre de la chambre\\ses vieux yeux brillent)
2098,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2252&lg=f,bilq-b,Bill Bilquin,H,Belgique,tempête d'hiver\\une goutte traverse la vitre\\de goutte en goutte
2099,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6374&lg=f,mare-g,Gérard Maréchal,H,France,"Sous l'orage qui gronde,\\l'éclair des fleurs\\du sureau"
2100,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1921&lg=f,py-d,Daniel Py,H,France,le radiateur derrière la porte\\canicule de juillet
2101,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6873&lg=f,sakh-mj,Marie Jeanne Sakhinis-De Meis,F,France,miroir\\ce visage face à moi\\plus vieux semble-t-il
2102,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1419&lg=f,mena-pd,Paul David Mena,H,USA,dans le présentoir\\une femme voluptueuse\\compare les melons
2103,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6431&lg=f,quin-p,Philippe Quinta,H,France,matin de pluie -\\le café rallongé\\plusieurs fois
2104,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5778&lg=f,dute-d,Danièle Duteil,F,France,froidure hivernale\\personne sur le chemin\\qui mène à la mare
2105,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1743&lg=f,bala-i,Israel Balan,H,Mexico,(vent d'automne\\une enfilade de feux rouges\\devient le soleil couchant)
2106,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4933&lg=f,serr-m,Monique Serres,F,France,Dans la coupe laquée\\un grain de riz translucide\\Nuit de givre
2107,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3531&lg=f,gabr-d,Damien Gabriels,H,France,rosée du soir -\\une coccinelle sur le fil\\de la tondeuse
2108,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7421&lg=f,lour-k,Karyn Louryan ,F,Belgique,demi-lune d'Août\\le dernier quartier de melon\\déchaîne les mouchettes
2109,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2887&lg=f,dute-d,Danièle Duteil,F,France,Chemin des Dames\\le brouillard\\n'efface rien
2110,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2060&lg=f,quin-p,Philippe Quinta,H,France,Départementale\\La  queue du pauvre écureuil\\toujours en panache
2111,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=603&lg=f,dudo-d,Denise Dudon,F,France,tête levée\\le cheval cueille aux branches\\la neige fraîche
2112,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7352&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,fenêtre sur vallée-\\l'odeur de melon transperce\\la nuit
2113,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2646&lg=f,quin-p,Philippe Quinta,H,France,Grande surface -\\on m'apprend qu'il s'est poignardé\\en pleine garrigue
2114,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3258&lg=f,quin-p,Philippe Quinta,H,France,matin d'hiver\\un long chemin de lumière\\coupe le jardin
2115,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6171&lg=f,ligi-l,Lilas Ligier,F,France,Matin d'avril~\\du champ boueux s'envole\\la grâce du héron
2116,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=674&lg=f,mena-pd,Paul David Mena,H,USA,sommeil troublé --\\la vapeur monte\\d'un égout
2117,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2344&lg=f,bala-i,Israel Balan,H,Mexico,vitre de la fenêtre --\\au bout de mon doigt\\la lune froide
2118,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1857&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,(Echographie\\osseuse aujourd'hui\\en chemin trois oiseaux sur\\le vieux sentier à l'odeur de roses)
2119,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7333&lg=f,creu-c,Coralie Berhault Creuzet ,F,France,lendemain d'attentat -\\sur chaque fleur du mûrier\\un reste de pluie
2120,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7090&lg=f,alsa-m,Mohamad Alsari,H,Syria,(panneau Ceinture de sécurité\\tout ce qui reste\\sur le pont dévasté)
2121,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=179&lg=f,macr-c,Carole MacRury,F,USA,près du feu ouvert --\\le visage d'un fils sourit du haut\\de la cheminée
2122,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1898&lg=f,cesa-jc,Jean-Claude César,H,France,plage familiale-\\les femmes font des pâtés\\et gardent leur maillot
2123,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2904&lg=f,hell-e,Eric Hellal,H,France,récession - \\les seins pendants \\de la guichetière
2124,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6751&lg=f,ligi-l,Lilas Ligier,F,France,Accrochés aux pylônes\\la blancheur d'un nuage\\dans mon thé
2125,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6054&lg=f,mena-pd,Paul David Mena,H,USA,lendemain de mescal --\\les cloches de l'église\\désynchronisées
2126,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7054&lg=f,said-n,Nidal Saidi,H,Algérie,Entre le silence.\\Et le silence de l'autre.\\Comme de la pluie.
2127,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4558&lg=f,gabr-d,Damien Gabriels,H,France,ciel de neige -\\elle remet un peu de bleu\\sur ses paupières
2128,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6458&lg=f,tale-a,Allal Taleb,H,Belgique,que de tombes\\avant que la lune ne sombre\\Je veux te sentir
2129,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=552&lg=f,beau-m,Micheline Beaudry,F,Canada,le vent de printemps\\disperse les fleurs du magnolia\\ses dix-neuf ans
2130,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5575&lg=f,tale-a,Allal Taleb,H,Belgique,Ombres d'épitaphes\\les tombes s'allongent\\au soleil couchant
2131,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2374&lg=f,supo-l,Lucia Supova,F,Luxembourg,quartier de l'aéroport\\sous les traînées qui s'estompent\\le vol du héron
2132,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5034&lg=f,mcdo-j,John McDonald,H,Scotland(UK),(à la fenêtre\\une toile d'araignée\\... il tient à contrejour la radio de ses poumons)
2133,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2589&lg=f,quin-p,Philippe Quinta,H,France,rue de l'u\\la librairie ésotérique\\a disparu
2134,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6918&lg=f,alsa-m,Mohamad Alsari,H,Syria,Ablation du sein\\entre la vie et la mort\\le tatouage du papillon
2135,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4293&lg=f,gabr-d,Damien Gabriels,H,France,bras mort du canal -\\la course soudaine\\d'une poule d'eau
2136,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4668&lg=f,gabr-d,Damien Gabriels,H,France,marée basse -\\le silence des coquillages\\sous la pleine lune
2137,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6099&lg=f,ligi-l,Lilas Ligier,F,France,Fleur de cerisier\\la couleur de ses dessous\\danse dans le vent
2138,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2121&lg=f,macr-c,Carole MacRury,F,USA,arrêt de bus vide --\\les feuilles d'automne tourbillonnent\\dans le sillage de l'auto
2139,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5062&lg=f,holl-m,Mark Holloway,H,UK,au plus fort de l'été\\où les ombres s'arrêtent\\le chien aussi
2140,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3484&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,Nuages de pluie\\taches de bleu dans le ciel\\première tasse de café
2141,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7059&lg=f,dufl-m,Michel Duflo,H,France,neige attendue –\\sur les draps repassés\\un parfum de lavande
2142,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7454&lg=f,darn-b,Brian Austin Darnell,H,USA,"après l'orage,\\elle flotte -\\la lune tranquille"
2143,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=889&lg=f,dhai-m,Magda Dhainaut,F,France,au cimetière militaire\\entre les croix\\des taupinières
2144,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=747&lg=f,vanm-r,Robert Van Muylder,H,Belgique,Bouquet du vainqueur\\Elle l'aurait bien donné\\Au grand blond
2145,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7026&lg=f,darn-b,Brian Austin Darnell,H,USA,première neige\\un hiver de plus\\pour ce vieux cheval
2146,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3984&lg=f,hell-e,Eric Hellal,H,France,matin froid - \\les trois poules m'observent\\hache à la main
2147,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=99&lg=f,sene-n,Nicole Senecal,F,Canada,jour vide et lent\\après l'avoir mis dehors -\\étoile filante
2148,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1611&lg=f,jacq-f,Françoise Jacquet,F,France,petit déjeuner\\les branches déployées\\du cerisier
2149,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4207&lg=f,jubi-c,Christophe Jubien,H,France,sous son vieux manteau\\sa quatrième\\grossesse
2150,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5821&lg=f,ther-d,Denise Therriault-Ruest,F,Canada,au bout du rocher\\dérangée dans mon zazen\\par un orage
2151,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6597&lg=f,quin-p,Philippe Quinta,H,France,nuit chaude et sans vent -\\le ventilateur brasse\\un standard de jazz
2152,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5336&lg=f,vanm-r,Robert Van Muylder,H,Belgique,clouée au lit -\\entre les pages de son livre\\un papillon d'or
2153,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5498&lg=f,gabr-d,Damien Gabriels,H,France,bac à compost -\\des pépins de melon suivent\\la route des fourmis
2154,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7040&lg=f,lonq-f,Françoise Lonquety,F,France,au premier de l'an\\les arbres centenaires\\tassés dans la brume
2155,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6796&lg=f,alsa-m,Mohamad Alsari,H,Syria,Maison des grands-parents\\souvenir d'enfance\\Dans la voix de la pluie
2156,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5428&lg=f,supo-l,Lucia Supova,F,Luxembourg,une éclaircie\\tellement sensuelles les nuques\\des jonquilles
2157,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1821&lg=f,bilq-b,Bill Bilquin,H,Belgique,pleine lune --\\après la soupe aux potirons\\son ventre plus rond
2158,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=505&lg=f,sprite, sprite,?,England,"   vérifiant mes intérêts\\   sur le distributeur de billets\\   de ci, de là .... une fourmi"
